Date,Store_ID,Store_Size_SqFt,Department,Is_Holiday,Holiday_Name,Promotion_Discount,Temperature,Fuel_Price,CPI,Unemployment_Rate,Weekly_Sales,Year,Month,Week_of_Year,Quarter,Is_Month_End,Week_Sin,Week_Cos,Month_Sin,Month_Cos,Sales_Lag_1,Sales_Lag_2,Sales_Lag_4,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Sales_Rolling_Mean_12,Sales_Momentum_Ratio,Dept_Apparel,Dept_Electronics,Dept_Grocery,Dept_Home_Garden,Dept_Pharmacy,Holiday_Christmas_Holiday,Holiday_Easter,Holiday_Labor_Day,Holiday_Regular_Week,Holiday_Super_Bowl,Holiday_Thanksgiving_BlackFriday,Store_Store_01,Store_Store_02,Store_Store_03,Store_Store_04,Store_Store_05,Store_Store_06,Store_Store_07,Store_Store_08,Store_Store_09,Store_Store_10
2022-01-14,Store_05,157498,Electronics,0,Regular_Week,0.0,38.3,3.02,225.57,7.74,25636.1,2022,1,2,1,0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,24632.47,53101.63,34151.99,40704.689999999995,13657.108396513991,35168.75666666667,0.6051506593944947,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-21,Store_05,157498,Electronics,0,Regular_Week,0.08,35.2,3.07,225.25,7.63,31705.44,2022,1,3,1,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,25636.1,24632.47,50932.67,38575.7175,15551.465750184383,33998.762500000004,0.6645657334398081,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-28,Store_05,157498,Electronics,0,Regular_Week,0.0,33.1,3.02,225.95,7.49,25501.89,2022,1,4,1,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,31705.44,25636.1,53101.63,33768.909999999996,13261.838804240762,34689.50666666667,0.9388943851196575,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-04,Store_05,157498,Electronics,0,Regular_Week,0.0,33.4,3.03,226.73,7.52,24276.91,2022,2,5,1,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,25501.89,31705.44,24632.47,26868.974999999995,3254.8553718046996,34712.5,0.9491203140614334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-11,Store_05,157498,Electronics,1,Super_Bowl,0.0,33.3,3.0,226.14,7.64,41640.55,2022,2,6,1,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,24276.91,25501.89,25636.1,26780.085,3340.0344855953076,34608.49083333333,0.906528489022149,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-02-18,Store_05,157498,Electronics,0,Regular_Week,0.0,33.6,3.05,227.13,7.48,29330.81,2022,2,7,1,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,41640.55,24276.91,31705.44,30781.197499999995,7936.342660618786,34654.32333333333,1.352791748484512,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-25,Store_05,157498,Electronics,0,Regular_Week,0.0,36.4,2.97,225.23,7.56,29896.39,2022,2,8,1,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,29330.81,41640.55,25501.89,30187.539999999997,7932.975214726565,32508.27083333333,0.9716197474283697,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-04,Store_05,157498,Electronics,0,Regular_Week,0.0,35.1,2.86,227.14,7.53,27739.42,2022,3,9,1,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,29896.39,29330.81,24276.91,31286.164999999997,7350.687770766715,32947.09,0.9555786076831154,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-11,Store_05,157498,Electronics,0,Regular_Week,0.0,42.2,2.81,226.97,7.44,28657.55,2022,3,10,1,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,27739.42,29896.39,41640.55,32151.7925,6391.409147568661,33212.18916666666,0.8627643386094992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-18,Store_05,157498,Electronics,0,Regular_Week,0.0,46.7,2.85,226.97,7.7,27490.05,2022,3,11,1,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,28657.55,27739.42,29330.81,28906.042499999996,928.0754602712108,32754.319166666668,0.9914034406503751,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-25,Store_05,157498,Electronics,1,Easter,0.0,47.9,2.74,227.35,7.54,44733.12,2022,3,12,1,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,27490.05,28657.55,29896.39,28445.852499999994,1089.5687474826664,30800.7675,0.9663992313233015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-01,Store_05,157498,Electronics,1,Easter,0.17,57.8,2.87,226.51,7.26,70067.67,2022,4,13,2,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,44733.12,27490.05,27739.42,32155.034999999996,8400.404047244752,30103.391666666666,1.3911699982938381,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-08,Store_05,157498,Electronics,1,Easter,0.0,57.8,2.81,227.58,7.46,47513.14,2022,4,14,2,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,70067.67,44733.12,28657.55,42737.097499999996,19846.49771177334,33889.65833333333,1.639504647773634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-15,Store_05,157498,Electronics,1,Easter,0.0,61.8,2.7,228.06,7.36,49086.53,2022,4,15,2,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,47513.14,70067.67,27490.05,47450.994999999995,17486.604586228266,35712.745,1.0013096667411696,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-22,Store_05,157498,Electronics,0,Regular_Week,0.0,65.9,2.62,228.82,7.5,33143.14,2022,4,16,2,0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,49086.53,47513.14,44733.12,52850.11499999999,11618.629899302505,37161.16916666667,0.9287875719988903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-29,Store_05,157498,Electronics,0,Regular_Week,0.0,69.0,2.75,228.01,7.31,34439.73,2022,4,17,2,0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,33143.14,49086.53,70067.67,49952.619999999995,15208.27657265826,37797.939999999995,0.6634915244358571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-06,Store_05,157498,Electronics,0,Regular_Week,0.0,68.3,2.66,228.06,7.37,35440.64,2022,5,18,2,0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,34439.73,33143.14,47513.14,41045.634999999995,8417.680231118653,38644.84166666667,0.8390595002759589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-13,Store_05,157498,Electronics,0,Regular_Week,0.0,69.5,2.71,228.4,7.41,35824.38,2022,5,19,2,0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,35440.64,34439.73,49086.53,38027.509999999995,7432.430185401384,38128.1825,0.9319737208847033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-20,Store_05,157498,Electronics,0,Regular_Week,0.0,75.7,2.56,229.3,7.43,31652.42,2022,5,20,2,0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,35824.38,35440.64,33143.14,34711.972499999996,1197.7420650918755,38669.31333333333,1.032046795660475,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-27,Store_05,157498,Electronics,0,Regular_Week,0.0,69.3,2.6,229.2,7.21,34301.99,2022,5,21,2,0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,31652.42,35824.38,34439.73,34339.292499999996,1883.9517616853166,38815.64916666667,0.9217551581990936,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-03,Store_05,157498,Electronics,0,Regular_Week,0.0,72.3,2.62,228.97,7.28,34986.11,2022,6,22,2,0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,34301.99,31652.42,35440.64,34304.85749999999,1882.7624588417607,39362.530000000006,0.9999164109631075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-10,Store_05,157498,Electronics,0,Regular_Week,0.0,78.5,2.61,229.68,7.25,34359.64,2022,6,23,2,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,34986.11,34301.99,35824.38,34191.225,1803.4076198959758,39889.909999999996,1.023248216165625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-17,Store_05,157498,Electronics,0,Regular_Week,0.0,79.7,2.58,229.66,7.22,33218.92,2022,6,24,2,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,34359.64,34986.11,31652.42,33825.03999999999,1481.1751721517805,40462.37583333333,1.0158048590583175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-24,Store_05,157498,Electronics,0,Regular_Week,0.0,80.6,2.63,230.29,7.44,30724.97,2022,6,25,2,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,33218.92,34359.64,34301.99,34216.66499999999,733.7717400065238,39502.85916666667,0.970840378227732,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-01,Store_05,157498,Electronics,0,Regular_Week,0.0,86.2,2.55,229.65,7.29,30776.68,2022,7,26,3,0,-3.216245299353273e-16,-1.0,-0.4999999999999997,-0.8660254037844388,30724.97,33218.92,34986.11,33322.409999999996,1879.8181203329668,36224.300833333335,0.9220512559199496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-08,Store_05,157498,Electronics,0,Regular_Week,0.0,82.8,2.59,230.03,7.11,33357.85,2022,7,27,3,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,30776.68,30724.97,34359.64,32270.052499999994,1815.1369836526956,34829.59583333333,0.9537226501401812,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-15,Store_05,157498,Electronics,0,Regular_Week,0.0,85.4,2.61,230.19,7.31,32077.07,2022,7,28,3,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,33357.85,30776.68,33218.92,32019.604999999996,1466.3103909809818,33518.8725,1.0417945502320236,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-22,Store_05,157498,Electronics,0,Regular_Week,0.0,86.5,2.64,229.85,7.41,32435.03,2022,7,29,3,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,32077.07,33357.85,30724.97,31734.142499999998,1250.2251649831426,33430.03333333333,1.0108062629986596,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-29,Store_05,157498,Electronics,0,Regular_Week,0.24,89.2,2.65,230.92,7.29,51492.58,2022,7,30,3,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,32435.03,32077.07,30776.68,32161.657499999994,1069.4121035209682,33262.975,1.0084999502875436,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-05,Store_05,157498,Electronics,0,Regular_Week,0.29,81.0,2.57,231.09,7.02,51677.75,2022,8,31,3,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,51492.58,32435.03,33357.85,37340.63249999999,9450.047628883009,34600.636666666665,1.3789959231732363,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-12,Store_05,157498,Electronics,0,Regular_Week,0.29,81.2,2.56,231.16,7.11,55123.65,2022,8,32,3,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,51677.75,51492.58,32077.07,41920.6075,11160.882556627152,35921.75083333333,1.2327528886043093,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-19,Store_05,157498,Electronics,0,Regular_Week,0.0,84.8,2.72,231.23,7.26,29550.54,2022,8,33,3,0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,55123.65,51677.75,32435.03,47682.252499999995,10301.048274282144,37877.68666666667,1.1560622055017091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-08-26,Store_05,157498,Electronics,0,Regular_Week,0.0,80.4,2.69,230.83,7.05,29791.99,2022,8,34,3,0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,29550.54,55123.65,51492.58,46961.12999999999,11726.549936296955,37481.7325,0.6292553010054794,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-02,Store_05,157498,Electronics,1,Labor_Day,0.25,82.7,2.65,231.52,7.15,72740.48,2022,9,35,3,0,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,29791.99,29550.54,51677.75,41535.9825,13772.585667132042,37048.88916666667,0.7172573802203289,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-09,Store_05,157498,Electronics,1,Labor_Day,0.19,75.9,2.78,231.75,7.17,63754.09,2022,9,36,3,0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,72740.48,29791.99,55123.65,46801.66499999999,21047.627857755517,40247.2925,1.5542284656850929,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-16,Store_05,157498,Electronics,0,Regular_Week,0.17,77.3,2.73,231.71,6.98,39085.71,2022,9,37,3,0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,63754.09,72740.48,29550.54,48959.274999999994,22572.225342277754,42791.89,1.3021861534301342,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-23,Store_05,157498,Electronics,0,Regular_Week,0.0,73.8,2.81,232.23,7.05,27548.45,2022,9,38,3,0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,39085.71,63754.09,29791.99,51343.0675,20220.241471394234,43488.61833333334,0.7612655786954556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-30,Store_05,157498,Electronics,0,Regular_Week,0.0,67.1,2.78,232.7,6.72,27932.38,2022,9,39,3,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,27548.45,39085.71,72740.48,50782.182499999995,21032.126284265487,43219.59916666666,0.5424825920897586,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-07,Store_05,157498,Electronics,0,Regular_Week,0.0,65.7,2.91,233.64,6.92,26277.7,2022,10,40,4,0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,27932.38,27548.45,63754.09,39580.157499999994,16980.932413542283,42767.47666666666,0.7057167469063971,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-14,Store_05,157498,Electronics,0,Regular_Week,0.0,64.8,2.92,232.97,6.98,26343.75,2022,10,41,4,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,26277.7,27932.38,39085.71,30211.059999999998,5958.540315284076,42284.19583333333,0.8698039721645637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-21,Store_05,157498,Electronics,0,Regular_Week,0.0,61.0,2.85,233.21,6.87,25908.64,2022,10,42,4,0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,26343.75,26277.7,27548.45,27025.57,840.6140453653782,41776.589166666665,0.9747712995600939,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-28,Store_05,157498,Electronics,0,Regular_Week,0.0,56.4,2.94,233.23,7.14,25201.59,2022,10,43,4,0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,25908.64,26343.75,27932.38,26615.617499999997,898.4766443396642,39644.59416666667,0.9734374936168821,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-04,Store_05,157498,Electronics,0,Regular_Week,0.0,54.8,2.95,232.5,6.82,24723.78,2022,11,44,4,0,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384,25201.59,25908.64,26277.7,25932.92,523.7962786543741,37438.2475,0.9717991645476873,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-11,Store_05,157498,Electronics,0,Regular_Week,0.12,53.2,3.02,233.64,6.9,31570.07,2022,11,45,4,0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,24723.78,25201.59,26343.75,25544.439999999995,721.7033264429542,34904.924999999996,0.9678732432702095,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-18,Store_05,157498,Electronics,0,Regular_Week,0.19,46.1,2.94,233.88,6.94,38027.65,2022,11,46,4,0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,31570.07,24723.78,25908.64,26851.019999999997,3183.461549393292,35073.21916666667,1.1757493751910546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-25,Store_05,157498,Electronics,1,Thanksgiving_BlackFriday,0.0,44.2,3.06,235.27,7.06,54327.71,2022,11,47,4,0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,38027.65,31570.07,25201.59,29880.772499999995,6264.041814379168,35759.52416666667,1.2726461468582697,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-12-02,Store_05,157498,Electronics,0,Regular_Week,0.29,42.4,3.11,234.13,6.75,42087.38,2022,12,48,4,0,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,54327.71,38027.65,24723.78,37162.3025,12667.411564770871,34225.12666666667,1.4619037661991197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-12-09,Store_05,157498,Electronics,0,Regular_Week,0.2,45.7,3.0,234.57,7.0,35707.88,2022,12,49,4,0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,42087.38,54327.71,31570.07,41503.2025,9583.942167533372,32419.5675,1.01407547983458,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-12-16,Store_05,157498,Electronics,0,Regular_Week,0.0,41.2,3.07,234.6,6.87,25429.68,2022,12,50,4,0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,35707.88,42087.38,38027.65,42537.65499999999,8290.438591721146,32138.081666666665,0.8394416662508919,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-12-23,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,39.9,3.06,234.22,6.75,56354.61,2022,12,51,4,0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,25429.68,35707.88,54327.71,39388.16249999999,12094.896549091449,31961.5175,0.6456173220455215,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-12-30,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,38.6,3.19,235.57,6.88,53964.98,2022,12,52,4,0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,56354.61,25429.68,42087.38,39894.8875,12942.214493183055,34330.03666666667,1.4125772377694819,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-06,Store_05,157498,Electronics,0,Regular_Week,0.0,33.0,3.27,235.57,6.84,25687.57,2023,1,1,1,0,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,53964.98,56354.61,35707.88,42864.2875,14836.822235221314,36637.310000000005,1.2589729850848512,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-13,Store_05,157498,Electronics,0,Regular_Week,0.0,35.9,3.35,235.78,6.74,25339.79,2023,1,2,1,0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,25687.57,53964.98,25429.68,40359.20999999999,17118.38859982054,36582.628333333334,0.6364735581701244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-20,Store_05,157498,Electronics,0,Regular_Week,0.0,37.5,3.31,235.12,6.79,28223.93,2023,1,3,1,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,25339.79,25687.57,56354.61,40336.737499999996,17144.559640751668,36535.22416666667,0.6282062349171879,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-01-27,Store_05,157498,Electronics,0,Regular_Week,0.0,37.1,3.43,236.47,6.73,28110.7,2023,1,4,1,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,28223.93,25339.79,53964.98,33304.0675,13833.797413292717,36787.08583333333,0.8474619501514457,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-03,Store_05,157498,Electronics,0,Regular_Week,0.0,36.2,3.31,235.26,6.76,27597.29,2023,2,5,1,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,28110.7,28223.93,25687.57,26840.497499999994,1539.335862623114,37069.32916666667,1.0473241037922925,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-10,Store_05,157498,Electronics,1,Super_Bowl,0.0,38.2,3.33,236.45,6.8,42800.62,2023,2,6,1,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,27597.29,28110.7,25339.79,27317.927499999998,1346.6501824988948,36738.26416666667,1.0102263427523095,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-02-17,Store_05,157498,Electronics,0,Regular_Week,0.0,34.9,3.44,237.44,6.88,27822.9,2023,2,7,1,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,42800.62,27597.29,28223.93,31683.134999999995,7416.670258062752,37136.011666666665,1.350895988875187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-24,Store_05,157498,Electronics,0,Regular_Week,0.0,38.3,3.5,236.04,6.58,29504.84,2023,2,8,1,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,27822.9,42800.62,28110.7,31582.877499999995,7481.445981191799,34927.277500000004,0.8809488619645413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-03,Store_05,157498,Electronics,0,Regular_Week,0.0,37.7,3.51,236.45,6.9,29559.9,2023,3,9,1,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,29504.84,27822.9,27597.29,31931.4125,7295.944503249111,33878.7325,0.9240067281946871,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-10,Store_05,157498,Electronics,0,Regular_Week,0.0,38.3,3.44,236.97,6.48,30123.71,2023,3,10,1,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,29559.9,29504.84,42800.62,32422.064999999995,6965.843159615777,33366.40083333333,0.9117216929545601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-17,Store_05,157498,Electronics,0,Regular_Week,0.0,45.6,3.57,236.86,6.64,30658.25,2023,3,11,1,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,30123.71,29559.9,27822.9,29252.837499999998,993.467463663296,33757.57,1.0297705304554574,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-24,Store_05,157498,Electronics,0,Regular_Week,0.0,49.4,3.53,236.53,6.7,31213.17,2023,3,12,1,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,30658.25,30123.71,29504.84,29961.674999999996,542.092685709049,31616.20666666667,1.0232488667528608,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-31,Store_05,157498,Electronics,1,Easter,0.06,46.3,3.66,237.53,6.65,50707.58,2023,3,13,1,1,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,31213.17,30658.25,29559.9,30388.757499999996,709.3511378418895,29720.2225,1.0271288646707162,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-07,Store_05,157498,Electronics,1,Easter,0.22,51.8,3.67,237.16,6.55,77231.37,2023,4,14,2,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,50707.58,31213.17,30123.71,35675.6775,10031.13466157365,31805.22333333333,1.4213487602523178,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-14,Store_05,157498,Electronics,1,Easter,0.0,57.3,3.63,238.12,6.57,53894.38,2023,4,15,2,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,77231.37,50707.58,30658.25,47452.5925,21932.77088559851,36129.52166666667,1.6275479571263576,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-21,Store_05,157498,Electronics,0,Regular_Week,0.18,59.2,3.67,237.62,6.53,46087.1,2023,4,16,2,0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,53894.38,77231.37,31213.17,53261.62499999999,18864.486634980713,38268.72583333334,1.0118801292653237,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-28,Store_05,157498,Electronics,0,Regular_Week,0.0,61.5,3.66,239.04,6.5,34130.59,2023,4,17,2,0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,46087.1,53894.38,50707.58,56980.1075,13876.089274737711,39766.75916666666,0.8088278877310247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-05,Store_05,157498,Electronics,0,Regular_Week,0.0,63.8,3.73,238.07,6.63,32349.91,2023,5,18,2,0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,34130.59,46087.1,77231.37,52835.85999999999,18181.43980419774,40311.200833333336,0.6459739652868385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-12,Store_05,157498,Electronics,0,Regular_Week,0.2,69.2,3.79,238.49,6.56,52030.19,2023,5,19,2,0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,32349.91,34130.59,53894.38,41615.494999999995,10208.511748707522,39440.308333333334,0.7773525219927452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-19,Store_05,157498,Electronics,0,Regular_Week,0.27,70.4,3.71,239.25,6.44,51098.78,2023,5,20,2,0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,52030.19,32349.91,46087.1,41149.447499999995,9477.467847149777,41457.5825,1.2644201355888387,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
