Date,Store_ID,Store_Size_SqFt,Department,Is_Holiday,Holiday_Name,Promotion_Discount,Temperature,Fuel_Price,CPI,Unemployment_Rate,Weekly_Sales
2023-08-04,Store_05,157498,Apparel,0,None,0.0,80.6,3.78,241.11,6.46,28241.59
2023-08-11,Store_05,157498,Apparel,0,None,0.0,75.3,3.76,241.28,6.26,32587.52
2023-08-18,Store_05,157498,Apparel,0,None,0.0,80.0,3.74,241.52,6.36,32642.6
2023-08-25,Store_05,157498,Apparel,0,None,0.0,77.4,3.76,241.2,6.27,31283.62
2023-09-01,Store_05,157498,Apparel,1,Labor_Day,0.2,81.2,3.75,241.85,6.25,59110.46
2023-09-08,Store_05,157498,Apparel,1,Labor_Day,0.14,74.0,3.67,242.07,6.37,59670.53
2023-09-15,Store_05,157498,Apparel,0,None,0.0,76.0,3.64,241.76,6.32,22991.6
2023-09-22,Store_05,157498,Apparel,0,None,0.24,74.8,3.64,243.24,6.31,35183.23
2023-09-29,Store_05,157498,Apparel,0,None,0.0,70.8,3.51,242.74,6.34,26474.87
2023-10-06,Store_05,157498,Apparel,0,None,0.0,65.6,3.52,242.1,6.19,22941.79
2023-10-13,Store_05,157498,Apparel,0,None,0.0,60.9,3.64,243.21,6.24,21555.16
2023-10-20,Store_05,157498,Apparel,0,None,0.0,59.5,3.62,242.59,6.13,22487.07
2023-10-27,Store_05,157498,Apparel,0,None,0.0,58.1,3.5,243.66,6.18,22965.33
2023-11-03,Store_05,157498,Apparel,0,None,0.0,54.3,3.51,244.04,6.12,20670.06
2023-11-10,Store_05,157498,Apparel,0,None,0.0,51.3,3.46,243.24,6.12,20921.88
2023-11-17,Store_05,157498,Apparel,0,None,0.0,48.3,3.57,244.33,6.16,22447.82
2023-11-24,Store_05,157498,Apparel,1,Thanksgiving_BlackFriday,0.0,44.6,3.43,244.24,6.0,38606.44
2023-12-01,Store_05,157498,Apparel,0,None,0.23,39.7,3.34,244.64,6.27,30222.62
2023-12-08,Store_05,157498,Apparel,0,None,0.0,49.8,3.26,245.37,5.95,20605.92
2023-12-15,Store_05,157498,Apparel,0,None,0.12,37.4,3.19,244.49,5.91,26915.78
2023-12-22,Store_05,157498,Apparel,1,Christmas_Holiday,0.0,39.1,3.25,244.43,6.13,42351.72
2023-12-29,Store_05,157498,Apparel,1,Christmas_Holiday,0.0,37.0,3.16,244.56,6.08,40248.06
2021-01-01,Store_05,157498,Electronics,0,None,0.26,31.2,3.23,214.14,8.42,39590.26
2021-01-08,Store_05,157498,Electronics,0,None,0.0,39.8,3.27,214.91,8.48,23714.21
2021-01-15,Store_05,157498,Electronics,0,None,0.0,41.8,3.27,214.88,8.5,26019.16
2021-01-22,Store_05,157498,Electronics,0,None,0.09,37.0,3.26,215.73,8.48,29886.79
2021-01-29,Store_05,157498,Electronics,0,None,0.0,40.1,3.35,215.32,8.52,26322.97
2021-02-05,Store_05,157498,Electronics,1,Super_Bowl,0.21,31.0,3.34,215.26,8.42,57086.26
2021-02-12,Store_05,157498,Electronics,1,Super_Bowl,0.0,34.5,3.46,216.89,8.55,38679.72
2021-02-19,Store_05,157498,Electronics,0,None,0.05,46.3,3.44,216.23,8.36,29350.34
2021-02-26,Store_05,157498,Electronics,0,None,0.0,32.8,3.44,216.57,8.64,28599.9
2021-03-05,Store_05,157498,Electronics,0,None,0.0,37.3,3.49,216.02,8.42,28159.62
2021-03-12,Store_05,157498,Electronics,0,None,0.1,42.3,3.56,216.65,8.25,34888.96
2021-03-19,Store_05,157498,Electronics,0,None,0.29,48.3,3.54,217.17,8.22,49395.39
2021-03-26,Store_05,157498,Electronics,1,Easter,0.0,49.9,3.56,216.73,8.36,46042.83
2021-04-02,Store_05,157498,Electronics,1,Easter,0.0,49.7,3.64,217.69,8.27,46310.98
2021-04-09,Store_05,157498,Electronics,1,Easter,0.24,55.1,3.66,217.39,8.35,70777.52
2021-04-16,Store_05,157498,Electronics,0,None,0.28,53.4,3.65,217.74,8.31,51593.51
2021-04-23,Store_05,157498,Electronics,0,None,0.0,54.4,3.67,217.78,8.24,30908.5
2021-04-30,Store_05,157498,Electronics,0,None,0.0,63.9,3.73,219.2,8.14,31141.93
2021-05-07,Store_05,157498,Electronics,0,None,0.0,69.3,3.66,218.45,8.06,32134.79
2021-05-14,Store_05,157498,Electronics,0,None,0.0,69.5,3.68,218.12,8.15,32455.06
2021-05-21,Store_05,157498,Electronics,0,None,0.0,70.8,3.73,219.26,8.27,33744.85
2021-05-28,Store_05,157498,Electronics,0,None,0.25,75.0,3.76,218.43,8.18,53589.15
2021-06-04,Store_05,157498,Electronics,0,None,0.16,77.2,3.8,219.34,8.02,44013.3
2021-06-11,Store_05,157498,Electronics,0,None,0.0,75.4,3.86,218.44,8.15,33670.87
2021-06-18,Store_05,157498,Electronics,0,None,0.0,86.0,3.84,218.95,8.15,31833.99
2021-06-25,Store_05,157498,Electronics,0,None,0.0,83.9,3.79,219.91,8.01,32740.79
2021-07-02,Store_05,157498,Electronics,0,None,0.0,80.0,3.8,220.37,8.1,31729.29
2021-07-09,Store_05,157498,Electronics,0,None,0.07,78.1,3.75,220.28,8.07,36325.89
2021-07-16,Store_05,157498,Electronics,0,None,0.0,90.2,3.79,220.33,7.94,30713.38
2021-07-23,Store_05,157498,Electronics,0,None,0.0,85.7,3.78,220.43,8.07,31416.84
2021-07-30,Store_05,157498,Electronics,0,None,0.0,85.6,3.8,220.03,8.08,30585.27
2021-08-06,Store_05,157498,Electronics,0,None,0.0,79.7,3.73,220.6,8.11,29992.34
2021-08-13,Store_05,157498,Electronics,0,None,0.0,81.1,3.79,220.92,8.09,29168.33
2021-08-20,Store_05,157498,Electronics,0,None,0.0,86.5,3.82,221.87,7.83,29439.68
2021-08-27,Store_05,157498,Electronics,0,None,0.0,78.3,3.73,221.71,7.86,30028.14
2021-09-03,Store_05,157498,Electronics,1,Labor_Day,0.06,75.2,3.73,220.85,7.99,53474.03
2021-09-10,Store_05,157498,Electronics,1,Labor_Day,0.2,77.3,3.73,222.09,7.97,66081.0
2021-09-17,Store_05,157498,Electronics,0,None,0.0,74.2,3.65,221.92,7.96,25927.92
2021-09-24,Store_05,157498,Electronics,0,None,0.0,78.9,3.66,221.97,8.28,26264.53
2021-10-01,Store_05,157498,Electronics,0,None,0.0,66.1,3.62,222.81,7.93,26161.59
2021-10-08,Store_05,157498,Electronics,0,None,0.0,64.9,3.6,223.21,7.97,27418.49
2021-10-15,Store_05,157498,Electronics,0,None,0.0,63.5,3.53,223.35,7.94,26219.66
2021-10-22,Store_05,157498,Electronics,0,None,0.28,54.7,3.54,222.66,7.89,39676.03
2021-10-29,Store_05,157498,Electronics,0,None,0.0,52.5,3.54,223.11,7.78,23416.51
2021-11-05,Store_05,157498,Electronics,0,None,0.0,53.2,3.55,223.63,7.87,25225.97
2021-11-12,Store_05,157498,Electronics,0,None,0.0,52.4,3.49,224.14,7.7,25525.02
2021-11-19,Store_05,157498,Electronics,0,None,0.27,48.1,3.52,223.61,7.74,41090.56
2021-11-26,Store_05,157498,Electronics,1,Thanksgiving_BlackFriday,0.0,42.6,3.34,223.95,7.7,55083.44
2021-12-03,Store_05,157498,Electronics,0,None,0.0,37.2,3.39,223.68,7.74,24630.56
2021-12-10,Store_05,157498,Electronics,0,None,0.0,39.5,3.32,223.82,7.95,24558.23
2021-12-17,Store_05,157498,Electronics,0,None,0.18,37.3,3.38,225.02,7.51,34151.99
2021-12-24,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,36.2,3.2,225.49,7.75,50932.67
2021-12-31,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,30.9,3.16,224.96,7.51,53101.63
2022-01-07,Store_05,157498,Electronics,0,None,0.0,38.0,3.13,225.69,7.6,24632.47
2022-01-14,Store_05,157498,Electronics,0,None,0.0,38.3,3.02,225.57,7.74,25636.1
2022-01-21,Store_05,157498,Electronics,0,None,0.08,35.2,3.07,225.25,7.63,31705.44
2022-01-28,Store_05,157498,Electronics,0,None,0.0,33.1,3.02,225.95,7.49,25501.89
2022-02-04,Store_05,157498,Electronics,0,None,0.0,33.4,3.03,226.73,7.52,24276.91
2022-02-11,Store_05,157498,Electronics,1,Super_Bowl,0.0,33.3,3.0,226.14,7.64,41640.55
2022-02-18,Store_05,157498,Electronics,0,None,0.0,33.6,3.05,227.13,7.48,29330.81
2022-02-25,Store_05,157498,Electronics,0,None,0.0,36.4,2.97,225.23,7.56,29896.39
2022-03-04,Store_05,157498,Electronics,0,None,0.0,35.1,2.86,227.14,7.53,27739.42
2022-03-11,Store_05,157498,Electronics,0,None,0.0,42.2,2.81,226.97,7.44,28657.55
2022-03-18,Store_05,157498,Electronics,0,None,0.0,46.7,2.85,226.97,7.7,27490.05
2022-03-25,Store_05,157498,Electronics,1,Easter,0.0,47.9,2.74,227.35,7.54,44733.12
2022-04-01,Store_05,157498,Electronics,1,Easter,0.17,57.8,2.87,226.51,7.26,70067.67
2022-04-08,Store_05,157498,Electronics,1,Easter,0.0,57.8,2.81,227.58,7.46,47513.14
2022-04-15,Store_05,157498,Electronics,1,Easter,0.0,61.8,2.7,228.06,7.36,49086.53
2022-04-22,Store_05,157498,Electronics,0,None,0.0,65.9,2.62,228.82,7.5,33143.14
2022-04-29,Store_05,157498,Electronics,0,None,0.0,69.0,2.75,228.01,7.31,34439.73
2022-05-06,Store_05,157498,Electronics,0,None,0.0,68.3,2.66,228.06,7.37,35440.64
2022-05-13,Store_05,157498,Electronics,0,None,0.0,69.5,2.71,228.4,7.41,35824.38
2022-05-20,Store_05,157498,Electronics,0,None,0.0,75.7,2.56,229.3,7.43,31652.42
2022-05-27,Store_05,157498,Electronics,0,None,0.0,69.3,2.6,229.2,7.21,34301.99
2022-06-03,Store_05,157498,Electronics,0,None,0.0,72.3,2.62,228.97,7.28,34986.11
2022-06-10,Store_05,157498,Electronics,0,None,0.0,78.5,2.61,229.68,7.25,34359.64
2022-06-17,Store_05,157498,Electronics,0,None,0.0,79.7,2.58,229.66,7.22,33218.92
2022-06-24,Store_05,157498,Electronics,0,None,0.0,80.6,2.63,230.29,7.44,30724.97
2022-07-01,Store_05,157498,Electronics,0,None,0.0,86.2,2.55,229.65,7.29,30776.68
2022-07-08,Store_05,157498,Electronics,0,None,0.0,82.8,2.59,230.03,7.11,33357.85
2022-07-15,Store_05,157498,Electronics,0,None,0.0,85.4,2.61,230.19,7.31,32077.07
2022-07-22,Store_05,157498,Electronics,0,None,0.0,86.5,2.64,229.85,7.41,32435.03
2022-07-29,Store_05,157498,Electronics,0,None,0.24,89.2,2.65,230.92,7.29,51492.58
2022-08-05,Store_05,157498,Electronics,0,None,0.29,81.0,2.57,231.09,7.02,51677.75
2022-08-12,Store_05,157498,Electronics,0,None,0.29,81.2,2.56,231.16,7.11,55123.65
2022-08-19,Store_05,157498,Electronics,0,None,0.0,84.8,2.72,231.23,7.26,29550.54
2022-08-26,Store_05,157498,Electronics,0,None,0.0,80.4,2.69,230.83,7.05,29791.99
2022-09-02,Store_05,157498,Electronics,1,Labor_Day,0.25,82.7,2.65,231.52,7.15,72740.48
2022-09-09,Store_05,157498,Electronics,1,Labor_Day,0.19,75.9,2.78,231.75,7.17,63754.09
2022-09-16,Store_05,157498,Electronics,0,None,0.17,77.3,2.73,231.71,6.98,39085.71
2022-09-23,Store_05,157498,Electronics,0,None,0.0,73.8,2.81,232.23,7.05,27548.45
2022-09-30,Store_05,157498,Electronics,0,None,0.0,67.1,2.78,232.7,6.72,27932.38
2022-10-07,Store_05,157498,Electronics,0,None,0.0,65.7,2.91,233.64,6.92,26277.7
2022-10-14,Store_05,157498,Electronics,0,None,0.0,64.8,2.92,232.97,6.98,26343.75
2022-10-21,Store_05,157498,Electronics,0,None,0.0,61.0,2.85,233.21,6.87,25908.64
2022-10-28,Store_05,157498,Electronics,0,None,0.0,56.4,2.94,233.23,7.14,25201.59
2022-11-04,Store_05,157498,Electronics,0,None,0.0,54.8,2.95,232.5,6.82,24723.78
2022-11-11,Store_05,157498,Electronics,0,None,0.12,53.2,3.02,233.64,6.9,31570.07
2022-11-18,Store_05,157498,Electronics,0,None,0.19,46.1,2.94,233.88,6.94,38027.65
2022-11-25,Store_05,157498,Electronics,1,Thanksgiving_BlackFriday,0.0,44.2,3.06,235.27,7.06,54327.71
2022-12-02,Store_05,157498,Electronics,0,None,0.29,42.4,3.11,234.13,6.75,42087.38
2022-12-09,Store_05,157498,Electronics,0,None,0.2,45.7,3.0,234.57,7.0,35707.88
2022-12-16,Store_05,157498,Electronics,0,None,0.0,41.2,3.07,234.6,6.87,25429.68
2022-12-23,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,39.9,3.06,234.22,6.75,56354.61
2022-12-30,Store_05,157498,Electronics,1,Christmas_Holiday,0.0,38.6,3.19,235.57,6.88,53964.98
2023-01-06,Store_05,157498,Electronics,0,None,0.0,33.0,3.27,235.57,6.84,25687.57
2023-01-13,Store_05,157498,Electronics,0,None,0.0,35.9,3.35,235.78,6.74,25339.79
2023-01-20,Store_05,157498,Electronics,0,None,0.0,37.5,3.31,235.12,6.79,28223.93
2023-01-27,Store_05,157498,Electronics,0,None,0.0,37.1,3.43,236.47,6.73,28110.7
2023-02-03,Store_05,157498,Electronics,0,None,0.0,36.2,3.31,235.26,6.76,27597.29
2023-02-10,Store_05,157498,Electronics,1,Super_Bowl,0.0,38.2,3.33,236.45,6.8,42800.62
2023-02-17,Store_05,157498,Electronics,0,None,0.0,34.9,3.44,237.44,6.88,27822.9
2023-02-24,Store_05,157498,Electronics,0,None,0.0,38.3,3.5,236.04,6.58,29504.84
2023-03-03,Store_05,157498,Electronics,0,None,0.0,37.7,3.51,236.45,6.9,29559.9
2023-03-10,Store_05,157498,Electronics,0,None,0.0,38.3,3.44,236.97,6.48,30123.71
2023-03-17,Store_05,157498,Electronics,0,None,0.0,45.6,3.57,236.86,6.64,30658.25
2023-03-24,Store_05,157498,Electronics,0,None,0.0,49.4,3.53,236.53,6.7,31213.17
2023-03-31,Store_05,157498,Electronics,1,Easter,0.06,46.3,3.66,237.53,6.65,50707.58
2023-04-07,Store_05,157498,Electronics,1,Easter,0.22,51.8,3.67,237.16,6.55,77231.37
2023-04-14,Store_05,157498,Electronics,1,Easter,0.0,57.3,3.63,238.12,6.57,53894.38
2023-04-21,Store_05,157498,Electronics,0,None,0.18,59.2,3.67,237.62,6.53,46087.1
2023-04-28,Store_05,157498,Electronics,0,None,0.0,61.5,3.66,239.04,6.5,34130.59
2023-05-05,Store_05,157498,Electronics,0,None,0.0,63.8,3.73,238.07,6.63,32349.91
2023-05-12,Store_05,157498,Electronics,0,None,0.2,69.2,3.79,238.49,6.56,52030.19
2023-05-19,Store_05,157498,Electronics,0,None,0.27,70.4,3.71,239.25,6.44,51098.78
2023-05-26,Store_05,157498,Electronics,0,None,0.0,76.2,3.8,238.42,6.59,33149.07
2023-06-02,Store_05,157498,Electronics,0,None,0.0,73.3,3.76,239.34,6.51,35975.36
2023-06-09,Store_05,157498,Electronics,0,None,0.0,82.3,3.75,240.08,6.55,35687.79
2023-06-16,Store_05,157498,Electronics,0,None,0.0,76.3,3.79,238.81,6.51,33739.58
2023-06-23,Store_05,157498,Electronics,0,None,0.0,85.2,3.75,239.9,6.35,34268.67
2023-06-30,Store_05,157498,Electronics,0,None,0.18,86.2,3.77,240.13,6.36,51902.07
2023-07-07,Store_05,157498,Electronics,0,None,0.0,80.8,3.74,240.58,6.48,30146.2
2023-07-14,Store_05,157498,Electronics,0,None,0.0,81.0,3.89,239.77,6.45,33557.26
2023-07-21,Store_05,157498,Electronics,0,None,0.0,83.7,3.79,239.92,6.37,34448.73
2023-07-28,Store_05,157498,Electronics,0,None,0.0,81.7,3.75,241.03,6.36,32547.55
2023-08-04,Store_05,157498,Electronics,0,None,0.0,86.7,3.78,241.11,6.46,35177.85
2023-08-11,Store_05,157498,Electronics,0,None,0.0,84.9,3.76,241.28,6.26,31851.1
2023-08-18,Store_05,157498,Electronics,0,None,0.0,80.5,3.74,241.52,6.36,33196.47
2023-08-25,Store_05,157498,Electronics,0,None,0.0,81.7,3.76,241.2,6.27,32151.76
2023-09-01,Store_05,157498,Electronics,1,Labor_Day,0.26,78.1,3.75,241.85,6.25,78637.43
2023-09-08,Store_05,157498,Electronics,1,Labor_Day,0.2,75.3,3.67,242.07,6.37,68653.04
2023-09-15,Store_05,157498,Electronics,0,None,0.0,77.2,3.64,241.76,6.32,30399.02
2023-09-22,Store_05,157498,Electronics,0,None,0.0,74.0,3.64,243.24,6.31,27643.8
2023-09-29,Store_05,157498,Electronics,0,None,0.11,68.2,3.51,242.74,6.34,36411.06
2023-10-06,Store_05,157498,Electronics,0,None,0.06,62.6,3.52,242.1,6.19,29892.22
2023-10-13,Store_05,157498,Electronics,0,None,0.0,66.4,3.64,243.21,6.24,26328.09
2023-10-20,Store_05,157498,Electronics,0,None,0.0,61.3,3.62,242.59,6.13,26760.56
2023-10-27,Store_05,157498,Electronics,0,None,0.0,61.5,3.5,243.66,6.18,26312.25
2023-11-03,Store_05,157498,Electronics,0,None,0.1,51.8,3.51,244.04,6.12,33100.77
2023-11-10,Store_05,157498,Electronics,0,None,0.16,50.7,3.46,243.24,6.12,37615.44
2023-11-17,Store_05,157498,Electronics,0,None,0.0,48.6,3.57,244.33,6.16,25493.02
2023-11-24,Store_05,157498,Electronics,1,Thanksgiving_BlackFriday,0.0,46.5,3.43,244.24,6.0,54057.56
2023-12-01,Store_05,157498,Electronics,0,None,0.0,40.8,3.34,244.64,6.27,26491.05
2023-12-08,Store_05,157498,Electronics,0,None,0.0,44.1,3.26,245.37,5.95,24191.82
2023-12-15,Store_05,157498,Electronics,0,None,0.0,39.7,3.19,244.49,5.91,26081.83
2023-12-22,Store_05,157498,Electronics,1,Christmas_Holiday,0.2,38.6,3.25,244.43,6.13,85831.69
2023-12-29,Store_05,157498,Electronics,1,Christmas_Holiday,0.12,36.1,3.16,244.56,6.08,75791.06
2021-01-01,Store_05,157498,Grocery,0,None,0.0,31.4,3.23,214.14,8.42,32151.23
2021-01-08,Store_05,157498,Grocery,0,None,0.0,39.3,3.27,214.91,8.48,29454.12
2021-01-15,Store_05,157498,Grocery,0,None,0.0,35.0,3.27,214.88,8.5,31056.33
2021-01-22,Store_05,157498,Grocery,0,None,0.0,34.4,3.26,215.73,8.48,31330.3
2021-01-29,Store_05,157498,Grocery,0,None,0.08,31.8,3.35,215.32,8.52,36859.93
2021-02-05,Store_05,157498,Grocery,1,Super_Bowl,0.27,37.1,3.34,215.26,8.42,49043.57
2021-02-12,Store_05,157498,Grocery,1,Super_Bowl,0.21,33.4,3.46,216.89,8.55,52016.55
2021-02-19,Store_05,157498,Grocery,0,None,0.0,33.9,3.44,216.23,8.36,36942.35
2021-02-26,Store_05,157498,Grocery,0,None,0.0,41.7,3.44,216.57,8.64,33294.99
2021-03-05,Store_05,157498,Grocery,0,None,0.0,37.1,3.49,216.02,8.42,33621.96
2021-03-12,Store_05,157498,Grocery,0,None,0.0,44.6,3.56,216.65,8.25,32393.93
2021-03-19,Store_05,157498,Grocery,0,None,0.28,42.9,3.54,217.17,8.22,48643.43
2021-03-26,Store_05,157498,Grocery,1,Easter,0.0,53.2,3.56,216.73,8.36,43556.91
2021-04-02,Store_05,157498,Grocery,1,Easter,0.0,46.3,3.64,217.69,8.27,40113.33
2021-04-09,Store_05,157498,Grocery,1,Easter,0.09,52.0,3.66,217.39,8.35,50397.73
2021-04-16,Store_05,157498,Grocery,0,None,0.0,56.7,3.65,217.74,8.31,42164.27
2021-04-23,Store_05,157498,Grocery,0,None,0.0,59.3,3.67,217.78,8.24,38439.35
2021-04-30,Store_05,157498,Grocery,0,None,0.0,63.3,3.73,219.2,8.14,39109.08
2021-05-07,Store_05,157498,Grocery,0,None,0.0,68.0,3.66,218.45,8.06,44402.77
2021-05-14,Store_05,157498,Grocery,0,None,0.0,67.4,3.68,218.12,8.15,38032.88
2021-05-21,Store_05,157498,Grocery,0,None,0.05,73.9,3.73,219.26,8.27,43639.88
2021-05-28,Store_05,157498,Grocery,0,None,0.0,73.7,3.76,218.43,8.18,41937.26
2021-06-04,Store_05,157498,Grocery,0,None,0.19,68.4,3.8,219.34,8.02,51344.71
2021-06-11,Store_05,157498,Grocery,0,None,0.0,75.6,3.86,218.44,8.15,42321.22
2021-06-18,Store_05,157498,Grocery,0,None,0.14,78.5,3.84,218.95,8.15,47625.38
2021-06-25,Store_05,157498,Grocery,0,None,0.14,79.7,3.79,219.91,8.01,44815.77
2021-07-02,Store_05,157498,Grocery,0,None,0.0,81.3,3.8,220.37,8.1,40672.45
2021-07-09,Store_05,157498,Grocery,0,None,0.12,86.5,3.75,220.28,8.07,46980.03
2021-07-16,Store_05,157498,Grocery,0,None,0.0,88.2,3.79,220.33,7.94,40091.95
2021-07-23,Store_05,157498,Grocery,0,None,0.0,81.5,3.78,220.43,8.07,40014.84
2021-07-30,Store_05,157498,Grocery,0,None,0.0,82.3,3.8,220.03,8.08,41054.32
2021-08-06,Store_05,157498,Grocery,0,None,0.0,83.6,3.73,220.6,8.11,37276.74
2021-08-13,Store_05,157498,Grocery,0,None,0.0,81.5,3.79,220.92,8.09,37540.69
2021-08-20,Store_05,157498,Grocery,0,None,0.0,88.9,3.82,221.87,7.83,38265.94
2021-08-27,Store_05,157498,Grocery,0,None,0.0,80.3,3.73,221.71,7.86,38008.74
2021-09-03,Store_05,157498,Grocery,1,Labor_Day,0.0,71.3,3.73,220.85,7.99,40590.61
2021-09-10,Store_05,157498,Grocery,1,Labor_Day,0.0,75.0,3.73,222.09,7.97,43651.5
2021-09-17,Store_05,157498,Grocery,0,None,0.0,77.1,3.65,221.92,7.96,34343.98
2021-09-24,Store_05,157498,Grocery,0,None,0.0,71.0,3.66,221.97,8.28,37407.41
2021-10-01,Store_05,157498,Grocery,0,None,0.0,65.7,3.62,222.81,7.93,32084.27
2021-10-08,Store_05,157498,Grocery,0,None,0.0,66.7,3.6,223.21,7.97,33741.49
2021-10-15,Store_05,157498,Grocery,0,None,0.0,67.1,3.53,223.35,7.94,31186.32
2021-10-22,Store_05,157498,Grocery,0,None,0.0,56.8,3.54,222.66,7.89,33185.49
2021-10-29,Store_05,157498,Grocery,0,None,0.0,60.4,3.54,223.11,7.78,30826.02
2021-11-05,Store_05,157498,Grocery,0,None,0.0,53.2,3.55,223.63,7.87,33323.92
2021-11-12,Store_05,157498,Grocery,0,None,0.0,56.8,3.49,224.14,7.7,31518.32
2021-11-19,Store_05,157498,Grocery,0,None,0.0,49.0,3.52,223.61,7.74,27869.17
2021-11-26,Store_05,157498,Grocery,1,Thanksgiving_BlackFriday,0.18,45.8,3.34,223.95,7.7,51307.32
2021-12-03,Store_05,157498,Grocery,0,None,0.0,44.6,3.39,223.68,7.74,30443.13
2021-12-10,Store_05,157498,Grocery,0,None,0.0,43.3,3.32,223.82,7.95,31632.57
2021-12-17,Store_05,157498,Grocery,0,None,0.0,31.2,3.38,225.02,7.51,30305.79
2021-12-24,Store_05,157498,Grocery,1,Christmas_Holiday,0.0,42.0,3.2,225.49,7.75,45843.04
2021-12-31,Store_05,157498,Grocery,1,Christmas_Holiday,0.0,32.8,3.16,224.96,7.51,41742.49
2022-01-07,Store_05,157498,Grocery,0,None,0.0,32.8,3.13,225.69,7.6,31092.34
2022-01-14,Store_05,157498,Grocery,0,None,0.0,31.9,3.02,225.57,7.74,33038.14
2022-01-21,Store_05,157498,Grocery,0,None,0.16,34.2,3.07,225.25,7.63,39894.85
2022-01-28,Store_05,157498,Grocery,0,None,0.0,38.3,3.02,225.95,7.49,35743.12
2022-02-04,Store_05,157498,Grocery,0,None,0.0,33.8,3.03,226.73,7.52,33603.04
2022-02-11,Store_05,157498,Grocery,1,Super_Bowl,0.0,38.9,3.0,226.14,7.64,39273.62
2022-02-18,Store_05,157498,Grocery,0,None,0.11,39.4,3.05,227.13,7.48,42438.73
2022-02-25,Store_05,157498,Grocery,0,None,0.0,37.9,2.97,225.23,7.56,35877.79
2022-03-04,Store_05,157498,Grocery,0,None,0.0,36.5,2.86,227.14,7.53,35696.46
2022-03-11,Store_05,157498,Grocery,0,None,0.0,46.4,2.81,226.97,7.44,36711.17
2022-03-18,Store_05,157498,Grocery,0,None,0.09,46.3,2.85,226.97,7.7,40586.14
2022-03-25,Store_05,157498,Grocery,1,Easter,0.0,50.1,2.74,227.35,7.54,45808.62
2022-04-01,Store_05,157498,Grocery,1,Easter,0.0,50.3,2.87,226.51,7.26,45303.83
2022-04-08,Store_05,157498,Grocery,1,Easter,0.28,53.4,2.81,227.58,7.46,59534.91
2022-04-15,Store_05,157498,Grocery,1,Easter,0.15,57.1,2.7,228.06,7.36,55466.83
2022-04-22,Store_05,157498,Grocery,0,None,0.0,61.1,2.62,228.82,7.5,40184.9
2022-04-29,Store_05,157498,Grocery,0,None,0.0,62.6,2.75,228.01,7.31,41795.48
2022-05-06,Store_05,157498,Grocery,0,None,0.0,62.1,2.66,228.06,7.37,40503.22
2022-05-13,Store_05,157498,Grocery,0,None,0.0,70.6,2.71,228.4,7.41,43810.59
2022-05-20,Store_05,157498,Grocery,0,None,0.0,72.8,2.56,229.3,7.43,42985.18
2022-05-27,Store_05,157498,Grocery,0,None,0.0,74.0,2.6,229.2,7.21,43520.2
2022-06-03,Store_05,157498,Grocery,0,None,0.06,82.4,2.62,228.97,7.28,44796.1
2022-06-10,Store_05,157498,Grocery,0,None,0.0,77.2,2.61,229.68,7.25,41053.46
2022-06-17,Store_05,157498,Grocery,0,None,0.0,76.4,2.58,229.66,7.22,43449.89
2022-06-24,Store_05,157498,Grocery,0,None,0.0,88.1,2.63,230.29,7.44,44450.74
2022-07-01,Store_05,157498,Grocery,0,None,0.0,84.7,2.55,229.65,7.29,43132.27
2022-07-08,Store_05,157498,Grocery,0,None,0.0,84.7,2.59,230.03,7.11,45303.06
2022-07-15,Store_05,157498,Grocery,0,None,0.19,81.9,2.61,230.19,7.31,51328.81
2022-07-22,Store_05,157498,Grocery,0,None,0.0,86.2,2.64,229.85,7.41,40474.48
2022-07-29,Store_05,157498,Grocery,0,None,0.0,85.1,2.65,230.92,7.29,39955.6
2022-08-05,Store_05,157498,Grocery,0,None,0.0,86.7,2.57,231.09,7.02,38908.5
2022-08-12,Store_05,157498,Grocery,0,None,0.0,81.5,2.56,231.16,7.11,41721.3
2022-08-19,Store_05,157498,Grocery,0,None,0.0,77.1,2.72,231.23,7.26,40464.32
2022-08-26,Store_05,157498,Grocery,0,None,0.0,80.9,2.69,230.83,7.05,40116.46
2022-09-02,Store_05,157498,Grocery,1,Labor_Day,0.19,77.9,2.65,231.52,7.15,54107.57
2022-09-09,Store_05,157498,Grocery,1,Labor_Day,0.0,78.1,2.78,231.75,7.17,44742.41
2022-09-16,Store_05,157498,Grocery,0,None,0.0,75.5,2.73,231.71,6.98,35380.02
2022-09-23,Store_05,157498,Grocery,0,None,0.0,70.0,2.81,232.23,7.05,34413.95
2022-09-30,Store_05,157498,Grocery,0,None,0.14,71.1,2.78,232.7,6.72,39049.22
2022-10-07,Store_05,157498,Grocery,0,None,0.0,64.8,2.91,233.64,6.92,33968.18
2022-10-14,Store_05,157498,Grocery,0,None,0.0,57.0,2.92,232.97,6.98,32710.77
2022-10-21,Store_05,157498,Grocery,0,None,0.0,58.1,2.85,233.21,6.87,34674.4
2022-10-28,Store_05,157498,Grocery,0,None,0.0,61.2,2.94,233.23,7.14,32335.51
2022-11-04,Store_05,157498,Grocery,0,None,0.0,52.2,2.95,232.5,6.82,32419.22
2022-11-11,Store_05,157498,Grocery,0,None,0.0,48.6,3.02,233.64,6.9,29592.2
2022-11-18,Store_05,157498,Grocery,0,None,0.0,49.2,2.94,233.88,6.94,31506.84
