Date,Store_ID,Store_Name,City,State,Department,Weekly_Sales,Promotion_Discount,Is_Holiday,Holiday_Name,Temperature_C,Fuel_Price_INR,CPI,Unemployment_Rate,Store_Size_SqFt
2024-07-05,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,155927.12,0.0,0,Regular_Week,29.8,97.18,184.1,7.12,90000
2024-07-12,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,480040.89,0.0,0,Regular_Week,27.5,98.31,184.7,6.81,165000
2024-07-12,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,884239.94,0.15,0,Regular_Week,30.1,98.31,184.7,6.81,165000
2024-07-12,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,436393.93,0.1,0,Regular_Week,28.5,98.31,184.7,6.81,165000
2024-07-12,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,291643.74,0.05,0,Regular_Week,29.6,98.31,184.7,6.81,165000
2024-07-12,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,197510.08,0.0,0,Regular_Week,27.5,98.31,184.7,6.81,165000
2024-07-12,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,437039.85,0.0,0,Regular_Week,27.7,98.31,184.7,6.81,140000
2024-07-12,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,650382.05,0.0,0,Regular_Week,28.3,98.31,184.7,6.81,140000
2024-07-12,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,324705.51,0.0,0,Regular_Week,28.6,98.31,184.7,6.81,140000
2024-07-12,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,255932.47,0.0,0,Regular_Week,28.7,98.31,184.7,6.81,140000
2024-07-12,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,198996.31,0.0,0,Regular_Week,29.6,98.31,184.7,6.81,140000
2024-07-12,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,463254.31,0.0,0,Regular_Week,30.9,98.31,184.7,6.81,150000
2024-07-12,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,675510.22,0.0,0,Regular_Week,29.7,98.31,184.7,6.81,150000
2024-07-12,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,374813.04,0.0,0,Regular_Week,29.0,98.31,184.7,6.81,150000
2024-07-12,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,290242.98,0.05,0,Regular_Week,30.1,98.31,184.7,6.81,150000
2024-07-12,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,208355.7,0.0,0,Regular_Week,31.2,98.31,184.7,6.81,150000
2024-07-12,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,405307.49,0.05,0,Regular_Week,33.9,98.31,184.7,6.81,125000
2024-07-12,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,588026.83,0.0,0,Regular_Week,32.4,98.31,184.7,6.81,125000
2024-07-12,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,317205.46,0.0,0,Regular_Week,33.4,98.31,184.7,6.81,125000
2024-07-12,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,300917.0,0.1,0,Regular_Week,33.0,98.31,184.7,6.81,125000
2024-07-12,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,156860.75,0.0,0,Regular_Week,33.4,98.31,184.7,6.81,125000
2024-07-12,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,435640.29,0.0,0,Regular_Week,28.6,98.31,184.7,6.81,130000
2024-07-12,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,610558.16,0.05,0,Regular_Week,27.7,98.31,184.7,6.81,130000
2024-07-12,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,316505.32,0.0,0,Regular_Week,27.1,98.31,184.7,6.81,130000
2024-07-12,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,253967.08,0.05,0,Regular_Week,28.2,98.31,184.7,6.81,130000
2024-07-12,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,166476.13,0.0,0,Regular_Week,26.5,98.31,184.7,6.81,130000
2024-07-12,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,417309.72,0.15,0,Regular_Week,23.6,98.31,184.7,6.81,110000
2024-07-12,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,672089.87,0.1,0,Regular_Week,23.4,98.31,184.7,6.81,110000
2024-07-12,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,366660.06,0.15,0,Regular_Week,22.3,98.31,184.7,6.81,110000
2024-07-12,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,214009.23,0.0,0,Regular_Week,21.3,98.31,184.7,6.81,110000
2024-07-12,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,153199.69,0.0,0,Regular_Week,23.0,98.31,184.7,6.81,110000
2024-07-12,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,322652.76,0.0,0,Regular_Week,23.5,98.31,184.7,6.81,95000
2024-07-12,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,545948.7,0.1,0,Regular_Week,21.9,98.31,184.7,6.81,95000
2024-07-12,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,291520.14,0.0,0,Regular_Week,23.6,98.31,184.7,6.81,95000
2024-07-12,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,208933.69,0.0,0,Regular_Week,21.9,98.31,184.7,6.81,95000
2024-07-12,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,164526.2,0.05,0,Regular_Week,22.3,98.31,184.7,6.81,95000
2024-07-12,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,370319.12,0.0,0,Regular_Week,23.2,98.31,184.7,6.81,120000
2024-07-12,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,600240.39,0.0,0,Regular_Week,24.4,98.31,184.7,6.81,120000
2024-07-12,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,391996.86,0.15,0,Regular_Week,25.7,98.31,184.7,6.81,120000
2024-07-12,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,234775.37,0.0,0,Regular_Week,22.9,98.31,184.7,6.81,120000
2024-07-12,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,180618.2,0.0,0,Regular_Week,24.7,98.31,184.7,6.81,120000
2024-07-12,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,285885.88,0.0,0,Regular_Week,30.0,98.31,184.7,6.81,85000
2024-07-12,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,478630.08,0.0,0,Regular_Week,29.0,98.31,184.7,6.81,85000
2024-07-12,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,269614.67,0.0,0,Regular_Week,28.6,98.31,184.7,6.81,85000
2024-07-12,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,232881.77,0.15,0,Regular_Week,30.7,98.31,184.7,6.81,85000
2024-07-12,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,146360.45,0.0,0,Regular_Week,30.9,98.31,184.7,6.81,85000
2024-07-12,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,358452.72,0.05,0,Regular_Week,30.1,98.31,184.7,6.81,90000
2024-07-12,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,561262.75,0.0,0,Regular_Week,32.5,98.31,184.7,6.81,90000
2024-07-12,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,315143.03,0.05,0,Regular_Week,31.1,98.31,184.7,6.81,90000
2024-07-12,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,201329.05,0.0,0,Regular_Week,30.2,98.31,184.7,6.81,90000
2024-07-12,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,159710.55,0.0,0,Regular_Week,31.8,98.31,184.7,6.81,90000
2024-07-19,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,449006.67,0.0,0,Regular_Week,29.9,102.7,184.6,7.54,165000
2024-07-19,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,862706.65,0.15,0,Regular_Week,29.1,102.7,184.6,7.54,165000
2024-07-19,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,407726.51,0.0,0,Regular_Week,28.9,102.7,184.6,7.54,165000
2024-07-19,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,281396.04,0.0,0,Regular_Week,29.2,102.7,184.6,7.54,165000
2024-07-19,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,222997.0,0.1,0,Regular_Week,28.0,102.7,184.6,7.54,165000
2024-07-19,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,415986.02,0.0,0,Regular_Week,24.1,102.7,184.6,7.54,140000
2024-07-19,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,604169.43,0.0,0,Regular_Week,23.9,102.7,184.6,7.54,140000
2024-07-19,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,386702.13,0.1,0,Regular_Week,23.8,102.7,184.6,7.54,140000
2024-07-19,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,270448.59,0.0,0,Regular_Week,25.9,102.7,184.6,7.54,140000
2024-07-19,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,195590.13,0.0,0,Regular_Week,26.0,102.7,184.6,7.54,140000
2024-07-19,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,439188.58,0.0,0,Regular_Week,31.0,102.7,184.6,7.54,150000
2024-07-19,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,767150.07,0.05,0,Regular_Week,29.0,102.7,184.6,7.54,150000
2024-07-19,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,348988.21,0.0,0,Regular_Week,29.5,102.7,184.6,7.54,150000
2024-07-19,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,318299.72,0.15,0,Regular_Week,29.2,102.7,184.6,7.54,150000
2024-07-19,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,199752.72,0.0,0,Regular_Week,29.1,102.7,184.6,7.54,150000
2024-07-19,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,395169.58,0.1,0,Regular_Week,33.2,102.7,184.6,7.54,125000
2024-07-19,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,600479.97,0.0,0,Regular_Week,32.1,102.7,184.6,7.54,125000
2024-07-19,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,301473.53,0.0,0,Regular_Week,30.5,102.7,184.6,7.54,125000
2024-07-19,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,225292.17,0.05,0,Regular_Week,33.0,102.7,184.6,7.54,125000
2024-07-19,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,170032.81,0.0,0,Regular_Week,33.0,102.7,184.6,7.54,125000
2024-07-19,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,409006.61,0.0,0,Regular_Week,25.8,102.7,184.6,7.54,130000
2024-07-19,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,725370.69,0.15,0,Regular_Week,24.9,102.7,184.6,7.54,130000
2024-07-19,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,317763.24,0.0,0,Regular_Week,25.7,102.7,184.6,7.54,130000
2024-07-19,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,289059.31,0.1,0,Regular_Week,23.7,102.7,184.6,7.54,130000
2024-07-19,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,177490.7,0.0,0,Regular_Week,24.9,102.7,184.6,7.54,130000
2024-07-19,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,381606.0,0.0,0,Regular_Week,27.9,102.7,184.6,7.54,110000
2024-07-19,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,546353.49,0.0,0,Regular_Week,28.9,102.7,184.6,7.54,110000
2024-07-19,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,286716.27,0.0,0,Regular_Week,27.9,102.7,184.6,7.54,110000
2024-07-19,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,211963.47,0.0,0,Regular_Week,28.3,102.7,184.6,7.54,110000
2024-07-19,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,155747.97,0.0,0,Regular_Week,28.6,102.7,184.6,7.54,110000
2024-07-19,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,362024.0,0.05,0,Regular_Week,27.7,102.7,184.6,7.54,95000
2024-07-19,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,509007.48,0.0,0,Regular_Week,27.0,102.7,184.6,7.54,95000
2024-07-19,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,322775.26,0.1,0,Regular_Week,28.2,102.7,184.6,7.54,95000
2024-07-19,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,225268.92,0.0,0,Regular_Week,25.3,102.7,184.6,7.54,95000
2024-07-19,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,156105.09,0.1,0,Regular_Week,26.5,102.7,184.6,7.54,95000
2024-07-19,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,431235.54,0.1,0,Regular_Week,30.9,102.7,184.6,7.54,120000
2024-07-19,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,668870.77,0.05,0,Regular_Week,32.6,102.7,184.6,7.54,120000
2024-07-19,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,306606.98,0.0,0,Regular_Week,32.7,102.7,184.6,7.54,120000
2024-07-19,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,203309.68,0.0,0,Regular_Week,31.2,102.7,184.6,7.54,120000
2024-07-19,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,191814.2,0.15,0,Regular_Week,32.1,102.7,184.6,7.54,120000
2024-07-19,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,344338.56,0.0,0,Regular_Week,31.1,102.7,184.6,7.54,85000
2024-07-19,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,578134.4,0.1,0,Regular_Week,29.5,102.7,184.6,7.54,85000
2024-07-19,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,268466.33,0.0,0,Regular_Week,30.7,102.7,184.6,7.54,85000
2024-07-19,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,238902.12,0.1,0,Regular_Week,28.6,102.7,184.6,7.54,85000
2024-07-19,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,143315.87,0.0,0,Regular_Week,29.3,102.7,184.6,7.54,85000
2024-07-19,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,344229.94,0.0,0,Regular_Week,31.2,102.7,184.6,7.54,90000
2024-07-19,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,556061.93,0.0,0,Regular_Week,32.4,102.7,184.6,7.54,90000
2024-07-19,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,295213.01,0.0,0,Regular_Week,30.2,102.7,184.6,7.54,90000
2024-07-19,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,201736.51,0.0,0,Regular_Week,31.0,102.7,184.6,7.54,90000
2024-07-19,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,151778.78,0.0,0,Regular_Week,30.7,102.7,184.6,7.54,90000
2024-07-26,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,524550.81,0.15,0,Regular_Week,32.2,101.18,184.8,7.53,165000
2024-07-26,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,703006.88,0.0,0,Regular_Week,31.6,101.18,184.8,7.53,165000
2024-07-26,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,364225.07,0.0,0,Regular_Week,31.6,101.18,184.8,7.53,165000
2024-07-26,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,267170.87,0.0,0,Regular_Week,30.1,101.18,184.8,7.53,165000
2024-07-26,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,201057.54,0.0,0,Regular_Week,32.9,101.18,184.8,7.53,165000
2024-07-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,410368.3,0.0,0,Regular_Week,25.0,101.18,184.8,7.53,140000
2024-07-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,648901.77,0.0,0,Regular_Week,24.1,101.18,184.8,7.53,140000
2024-07-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,365867.58,0.0,0,Regular_Week,25.1,101.18,184.8,7.53,140000
2024-07-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,255483.69,0.0,0,Regular_Week,26.4,101.18,184.8,7.53,140000
2024-07-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,166415.37,0.0,0,Regular_Week,24.4,101.18,184.8,7.53,140000
2024-07-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,471231.79,0.05,0,Regular_Week,29.0,101.18,184.8,7.53,150000
2024-07-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,650412.28,0.0,0,Regular_Week,29.4,101.18,184.8,7.53,150000
2024-07-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,379349.44,0.0,0,Regular_Week,30.8,101.18,184.8,7.53,150000
2024-07-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,242686.49,0.0,0,Regular_Week,28.7,101.18,184.8,7.53,150000
2024-07-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,185308.07,0.0,0,Regular_Week,31.0,101.18,184.8,7.53,150000
2024-07-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,402376.33,0.0,0,Regular_Week,30.8,101.18,184.8,7.53,125000
2024-07-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,648483.03,0.05,0,Regular_Week,32.7,101.18,184.8,7.53,125000
2024-07-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,357303.29,0.05,0,Regular_Week,31.6,101.18,184.8,7.53,125000
2024-07-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,229332.58,0.0,0,Regular_Week,30.9,101.18,184.8,7.53,125000
2024-07-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,188067.68,0.1,0,Regular_Week,32.1,101.18,184.8,7.53,125000
2024-07-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,399027.98,0.0,0,Regular_Week,31.5,101.18,184.8,7.53,130000
2024-07-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,590410.65,0.0,0,Regular_Week,32.5,101.18,184.8,7.53,130000
2024-07-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,343758.15,0.05,0,Regular_Week,30.8,101.18,184.8,7.53,130000
2024-07-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,236819.56,0.0,0,Regular_Week,30.5,101.18,184.8,7.53,130000
2024-07-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,182458.27,0.05,0,Regular_Week,31.4,101.18,184.8,7.53,130000
2024-07-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,354817.95,0.0,0,Regular_Week,29.8,101.18,184.8,7.53,110000
2024-07-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,556282.9,0.0,0,Regular_Week,30.2,101.18,184.8,7.53,110000
2024-07-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,285452.56,0.0,0,Regular_Week,28.6,101.18,184.8,7.53,110000
2024-07-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,218089.49,0.0,0,Regular_Week,29.2,101.18,184.8,7.53,110000
2024-07-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,170499.26,0.0,0,Regular_Week,29.8,101.18,184.8,7.53,110000
2024-07-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,346313.74,0.0,0,Regular_Week,25.0,101.18,184.8,7.53,95000
2024-07-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,527249.71,0.0,0,Regular_Week,24.9,101.18,184.8,7.53,95000
2024-07-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,281856.82,0.0,0,Regular_Week,25.4,101.18,184.8,7.53,95000
2024-07-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,193411.04,0.0,0,Regular_Week,25.9,101.18,184.8,7.53,95000
2024-07-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,190554.34,0.15,0,Regular_Week,26.2,101.18,184.8,7.53,95000
2024-07-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,391141.29,0.0,0,Regular_Week,27.0,101.18,184.8,7.53,120000
2024-07-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,648049.94,0.05,0,Regular_Week,27.9,101.18,184.8,7.53,120000
2024-07-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,325203.51,0.0,0,Regular_Week,26.8,101.18,184.8,7.53,120000
2024-07-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,228159.88,0.0,0,Regular_Week,28.4,101.18,184.8,7.53,120000
2024-07-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,196996.78,0.1,0,Regular_Week,26.0,101.18,184.8,7.53,120000
2024-07-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,344039.54,0.0,0,Regular_Week,28.6,101.18,184.8,7.53,85000
2024-07-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,499027.73,0.0,0,Regular_Week,30.1,101.18,184.8,7.53,85000
2024-07-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,278532.08,0.0,0,Regular_Week,29.3,101.18,184.8,7.53,85000
2024-07-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,204314.01,0.0,0,Regular_Week,30.9,101.18,184.8,7.53,85000
2024-07-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,138701.42,0.0,0,Regular_Week,31.0,101.18,184.8,7.53,85000
2024-07-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,344336.27,0.0,0,Regular_Week,30.6,101.18,184.8,7.53,90000
2024-07-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,536980.74,0.0,0,Regular_Week,33.1,101.18,184.8,7.53,90000
2024-07-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,334068.0,0.15,0,Regular_Week,31.7,101.18,184.8,7.53,90000
2024-07-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,203733.08,0.05,0,Regular_Week,31.8,101.18,184.8,7.53,90000
2024-07-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,167517.32,0.15,0,Regular_Week,31.3,101.18,184.8,7.53,90000
2024-08-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,471327.65,0.0,0,Regular_Week,31.5,100.23,185.0,7.28,165000
2024-08-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,794058.41,0.1,0,Regular_Week,32.2,100.23,185.0,7.28,165000
2024-08-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,374347.41,0.0,0,Regular_Week,32.5,100.23,185.0,7.28,165000
2024-08-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,275977.49,0.0,0,Regular_Week,32.7,100.23,185.0,7.28,165000
2024-08-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,197556.1,0.0,0,Regular_Week,33.3,100.23,185.0,7.28,165000
2024-08-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,484487.8,0.1,0,Regular_Week,22.1,100.23,185.0,7.28,140000
2024-08-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,653784.57,0.0,0,Regular_Week,22.2,100.23,185.0,7.28,140000
2024-08-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,320636.69,0.0,0,Regular_Week,22.6,100.23,185.0,7.28,140000
2024-08-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,267153.21,0.0,0,Regular_Week,24.6,100.23,185.0,7.28,140000
